simulated_model,round,estimated_model,sumLME,bicint,relBIC,xp,winner_by_BIC,winner_by_XP
ms_three_k_three_beta,8,ms_three_k_three_beta_linear,-734.353173870666,1475.22848015354,9.31228001390355,6e-06,0,0
ms_three_k_three_beta,8,ms_three_k_three_beta_hyperbolic,-749.736536383315,1535.08873413366,69.1725339940149,0,0,0
ms_three_k_three_beta,9,ms_three_k_one_beta,-628.547958761073,1267.79403971845,0,0,1,0
ms_three_k_three_beta,9,ms_three_k_one_beta_linear,-665.696393834089,1325.19741552882,57.4033758103733,0,0,0
ms_three_k_three_beta,9,ms_three_k_one_beta_hyperbolic,-664.769149882354,1350.08429174526,82.290252026816,0,0,0
ms_three_k_three_beta,9,ms_three_k_three_beta,-621.472051913226,1277.35252539091,9.55848567245812,1,0,1
ms_three_k_three_beta,9,ms_three_k_three_beta_linear,-657.686976107119,1329.13077096282,61.3367312443675,0,0,0
ms_three_k_three_beta,9,ms_three_k_three_beta_hyperbolic,-658.67683802956,1370.7272009607,102.933161242248,0,0,0
ms_three_k_three_beta,10,ms_three_k_one_beta,-692.374098137462,1376.76453621939,0,0.000157,1,0
ms_three_k_three_beta,10,ms_three_k_one_beta_linear,-713.833474462406,1438.21914721933,61.454610999943,0,0,0
ms_three_k_three_beta,10,ms_three_k_one_beta_hyperbolic,-716.892011046529,1459.9250386998,83.1605024804153,0,0,0
ms_three_k_three_beta,10,ms_three_k_three_beta,-683.513777943972,1381.66297452583,4.8984383064444,0.999843,0,1
ms_three_k_three_beta,10,ms_three_k_three_beta_linear,-708.086241607205,1441.91699864497,65.1524624255765,0,0,0
ms_three_k_three_beta,10,ms_three_k_three_beta_hyperbolic,-711.720538761639,1467.92665184579,91.1621156264032,0,0,0
ms_three_k_three_beta_linear,1,ms_three_k_one_beta,-1072.04653444028,2130.85184101447,176.453002865482,0,0,0
ms_three_k_three_beta_linear,1,ms_three_k_one_beta_linear,-997.650980438768,2000.82937772287,46.4305395738772,0,0,0
ms_three_k_three_beta_linear,1,ms_three_k_one_beta_hyperbolic,-1004.24726913144,2018.16760942186,63.7687712728668,0,0,0
ms_three_k_three_beta_linear,1,ms_three_k_three_beta,-1080.74898143499,2130.30762056129,175.908782412296,0,0,0
ms_three_k_three_beta_linear,1,ms_three_k_three_beta_linear,-972.005520487919,1954.39883814899,0,0.999999,1,1
ms_three_k_three_beta_linear,1,ms_three_k_three_beta_hyperbolic,-988.019349819173,2004.99636227196,50.5975241229753,1e-06,0,0
ms_three_k_three_beta_linear,2,ms_three_k_one_beta,-1135.90057801547,2237.21304977924,213.056008897441,0,0,0
ms_three_k_three_beta_linear,2,ms_three_k_one_beta_linear,-1053.95950964412,2096.74906226166,72.5920213798568,0,0,0
ms_three_k_three_beta_linear,2,ms_three_k_one_beta_hyperbolic,-1054.34601308961,2098.07548245598,73.9184415741765,0,0,0
ms_three_k_three_beta_linear,2,ms_three_k_three_beta,-1116.63420196929,2227.06315756991,202.906116688111,0,0,0
ms_three_k_three_beta_linear,2,ms_three_k_three_beta_linear,-1016.18609384212,2024.1570408818,0,1,1,1
ms_three_k_three_beta_linear,2,ms_three_k_three_beta_hyperbolic,-1035.70359806501,2087.27507995067,63.1180390688673,0,0,0
ms_three_k_three_beta_linear,3,ms_three_k_one_beta,-1108.41906778871,2201.17696760942,229.935165144551,0,0,0
ms_three_k_three_beta_linear,3,ms_three_k_one_beta_linear,-1021.12615756393,2036.44806964157,65.2062671767028,0,0,0
ms_three_k_three_beta_linear,3,ms_three_k_one_beta_hyperbolic,-1035.19094565233,2074.17315562165,102.931353156783,0,0,0
ms_three_k_three_beta_linear,3,ms_three_k_three_beta,-1104.86675434248,2171.17012969395,199.928327229082,0,0,0
ms_three_k_three_beta_linear,3,ms_three_k_three_beta_linear,-978.1726823909,1971.24180246486,0,1,1,1
ms_three_k_three_beta_linear,3,ms_three_k_three_beta_hyperbolic,-1010.50307798427,2033.61594769204,62.3741452271734,0,0,0
ms_three_k_three_beta_linear,4,ms_three_k_one_beta,-1148.44917844496,2277.76980851227,200.869255819679,0,0,0
ms_three_k_three_beta_linear,4,ms_three_k_one_beta_linear,-1074.1551489707,2137.13527195543,60.2347192628376,0,0,0
ms_three_k_three_beta_linear,4,ms_three_k_one_beta_hyperbolic,-1082.82101902457,2155.59804117228,78.69748847969,0,0,0
ms_three_k_three_beta_linear,4,ms_three_k_three_beta,-1130.47902783732,2260.42562487719,183.525072184596,0,0,0
ms_three_k_three_beta_linear,4,ms_three_k_three_beta_linear,-1035.83985039577,2076.90055269259,0,1,1,1
ms_three_k_three_beta_linear,4,ms_three_k_three_beta_hyperbolic,-1064.8683815716,2150.80747054662,73.9069178540267,0,0,0
ms_three_k_three_beta_linear,5,ms_three_k_one_beta,-1169.46565807311,2322.67175875038,193.28781267074,0,0,0
ms_three_k_three_beta_linear,5,ms_three_k_one_beta_linear,-1096.26792251095,2183.01088920433,53.6269431246883,0,0,0
ms_three_k_three_beta_linear,5,ms_three_k_one_beta_hyperbolic,-1112.6424873162,2219.2673306133,89.8833845336644,0,0,0
ms_three_k_three_beta_linear,5,ms_three_k_three_beta,-1153.40445187573,2318.61387697147,189.229930891833,0,0,0
ms_three_k_three_beta_linear,5,ms_three_k_three_beta_linear,-1064.18342383012,2129.38394607964,0,1,1,1
ms_three_k_three_beta_linear,5,ms_three_k_three_beta_hyperbolic,-1098.42037560927,2201.23742313796,71.8534770583183,0,0,0
ms_three_k_three_beta_linear,6,ms_three_k_one_beta,-1021.99645915901,2037.10609517549,145.796301470253,0,0,0
ms_three_k_three_beta_linear,6,ms_three_k_one_beta_linear,-948.860568621466,1900.09488327659,8.78508957134773,0,0,0
ms_three_k_three_beta_linear,6,ms_three_k_one_beta_hyperbolic,-968.002542144185,1927.13354188243,35.823748177191,0,0,0
ms_three_k_three_beta_linear,6,ms_three_k_three_beta,-1012.50845255007,2034.67304418172,143.363250476479,0,0,0
ms_three_k_three_beta_linear,6,ms_three_k_three_beta_linear,-930.097573711035,1891.30979370524,0,1,1,1
ms_three_k_three_beta_linear,6,ms_three_k_three_beta_hyperbolic,-959.223372141873,1938.55599493669,47.2462012314495,0,0,0
ms_three_k_three_beta_linear,7,ms_three_k_one_beta,-1066.73284921812,2070.60715036395,161.748386969677,0,0,0
ms_three_k_three_beta_linear,7,ms_three_k_one_beta_linear,-967.476229165391,1942.16231716963,33.3035537753519,0,0,0
ms_three_k_three_beta_linear,7,ms_three_k_one_beta_hyperbolic,-976.206157436266,1948.76163783405,39.9028744397726,0,0,0
ms_three_k_three_beta_linear,7,ms_three_k_three_beta,-1076.32751618961,2088.09175264031,179.232989246035,0,0,0
ms_three_k_three_beta_linear,7,ms_three_k_three_beta_linear,-949.161407612608,1908.85876339428,0,1,1,1
ms_three_k_three_beta_linear,7,ms_three_k_three_beta_hyperbolic,-970.090488168076,1965.7168696097,56.8581062154246,0,0,0
ms_three_k_three_beta_linear,8,ms_three_k_one_beta,-1111.16251900941,2206.78257659829,197.785025754822,0,0,0
ms_three_k_three_beta_linear,8,ms_three_k_one_beta_linear,-1022.28931031395,2045.59033510449,36.5927842610188,0,0,0
ms_three_k_three_beta_linear,8,ms_three_k_one_beta_hyperbolic,-1021.19655625229,2046.26647466754,37.2689238240746,0,0,0
ms_three_k_three_beta_linear,8,ms_three_k_three_beta,-1094.68560519258,2182.60676060906,173.609209765596,0,0,0
ms_three_k_three_beta_linear,8,ms_three_k_three_beta_linear,-996.897869293128,2008.99755084347,0,1,1,1
ms_three_k_three_beta_linear,8,ms_three_k_three_beta_hyperbolic,-1010.94193920941,2027.80045414913,18.8029033056587,0,0,0
ms_three_k_three_beta_linear,9,ms_three_k_one_beta,-1091.97637328671,2159.65837573568,156.353957713801,0,0,0
ms_three_k_three_beta_linear,9,ms_three_k_one_beta_linear,-1026.39131890314,2042.53550309711,39.2310850752303,0,0,0
ms_three_k_three_beta_linear,9,ms_three_k_one_beta_hyperbolic,-1043.63868258764,2083.75126709947,80.4468490775873,0,0,0
ms_three_k_three_beta_linear,9,ms_three_k_three_beta,-1072.6535963596,2149.03243328844,145.728015266556,0,0,0
ms_three_k_three_beta_linear,9,ms_three_k_three_beta_linear,-992.767910603455,2003.30441802188,0,1,1,1
ms_three_k_three_beta_linear,9,ms_three_k_three_beta_hyperbolic,-1022.24677219138,2061.21661357375,57.912195551866,0,0,0
ms_three_k_three_beta_linear,10,ms_three_k_one_beta,-1094.00390152171,2163.73194451997,155.431581311324,0,0,0
ms_three_k_three_beta_linear,10,ms_three_k_one_beta_linear,-1029.11480485483,2042.13290518414,33.8325419755004,0,0,0
ms_three_k_three_beta_linear,10,ms_three_k_one_beta_hyperbolic,-1029.46100648404,2046.21637099223,37.9160077835872,0,0,0
ms_three_k_three_beta_linear,10,ms_three_k_three_beta,-1079.43511992708,2159.38305717481,151.08269396617,0,0,0
ms_three_k_three_beta_linear,10,ms_three_k_three_beta_linear,-1000.82281348971,2008.30036320864,0,0.999997,1,1
ms_three_k_three_beta_linear,10,ms_three_k_three_beta_hyperbolic,-1014.33204082911,2035.49285668083,27.1924934721865,3e-06,0,0
ms_three_k_three_beta_hyperbolic,1,ms_three_k_one_beta,-1507.13261568444,2995.92294358669,225.300264733849,0,0,0
ms_three_k_three_beta_hyperbolic,1,ms_three_k_one_beta_linear,-1436.40370771268,2862.90557285741,92.2828940045706,0,0,0
ms_three_k_three_beta_hyperbolic,1,ms_three_k_one_beta_hyperbolic,-1404.69078287472,2801.44079567754,30.8181168247083,0,0,0
ms_three_k_three_beta_hyperbolic,1,ms_three_k_three_beta,-1485.68310276039,2960.01070185649,189.388023003654,0,0,0
ms_three_k_three_beta_hyperbolic,1,ms_three_k_three_beta_linear,-1416.43683056517,2816.56758082683,45.9449019739968,0,0,0
ms_three_k_three_beta_hyperbolic,1,ms_three_k_three_beta_hyperbolic,-1387.91924970534,2770.62267885284,0,1,1,1
ms_three_k_three_beta_hyperbolic,2,ms_three_k_one_beta,-1532.28470445592,3056.10975989873,154.583318786217,0,0,0
ms_three_k_three_beta_hyperbolic,2,ms_three_k_one_beta_linear,-1478.64502962316,2950.77627521732,49.2498341048004,0,0,0
ms_three_k_three_beta_hyperbolic,2,ms_three_k_one_beta_hyperbolic,-1465.33994017051,2924.59114854563,23.0647074331155,0,0,0
ms_three_k_three_beta_hyperbolic,2,ms_three_k_three_beta,-1520.9364554259,3039.88773915489,138.361298042375,0,0,0
ms_three_k_three_beta_hyperbolic,2,ms_three_k_three_beta_linear,-1465.19409831512,2932.46270636716,30.9362652546429,0,0,0
ms_three_k_three_beta_hyperbolic,2,ms_three_k_three_beta_hyperbolic,-1449.62872140723,2901.52644111252,0,1,1,1
ms_three_k_three_beta_hyperbolic,3,ms_three_k_one_beta,-1577.95537183155,3146.30607185733,189.523085278012,0,0,0
ms_three_k_three_beta_hyperbolic,3,ms_three_k_one_beta_linear,-1518.24189871814,3022.77479568537,65.9918091060526,0,0,0
ms_three_k_three_beta_hyperbolic,3,ms_three_k_one_beta_hyperbolic,-1495.68687851273,2982.87348958795,26.0905030086396,0,0,0
ms_three_k_three_beta_hyperbolic,3,ms_three_k_three_beta,-1556.14063756504,3112.7520232665,155.969036687183,0,0,0
ms_three_k_three_beta_hyperbolic,3,ms_three_k_three_beta_linear,-1500.47968629229,2998.09039492098,41.3074083416664,0,0,0
ms_three_k_three_beta_hyperbolic,3,ms_three_k_three_beta_hyperbolic,-1477.29916728416,2956.78298657931,0,1,1,1
ms_three_k_three_beta_hyperbolic,4,ms_three_k_one_beta,-1534.60653449948,3045.99911897976,126.533604803873,0,0,0
ms_three_k_three_beta_hyperbolic,4,ms_three_k_one_beta_linear,-1481.88158790857,2944.28991702601,24.8244028501217,0,0,0
ms_three_k_three_beta_hyperbolic,4,ms_three_k_one_beta_hyperbolic,-1474.00298827842,2935.54105985869,16.0755456828024,0,0,0
ms_three_k_three_beta_hyperbolic,4,ms_three_k_three_beta,-1525.70432849058,3044.3644024156,124.898888239713,0,0,0
ms_three_k_three_beta_hyperbolic,4,ms_three_k_three_beta_linear,-1472.01148311128,2938.85146520869,19.3859510327957,0,0,0
ms_three_k_three_beta_hyperbolic,4,ms_three_k_three_beta_hyperbolic,-1462.32642416855,2919.46551417589,0,1,1,1
ms_three_k_three_beta_hyperbolic,5,ms_three_k_one_beta,-1515.3548937859,3015.19928177427,136.723883000367,0,0,0
ms_three_k_three_beta_hyperbolic,5,ms_three_k_one_beta_linear,-1468.46477013622,2928.21828119441,49.7428824205008,0,0,0
ms_three_k_three_beta_hyperbolic,5,ms_three_k_one_beta_hyperbolic,-1455.95314554968,2905.64364924176,27.1682504678502,0,0,0
ms_three_k_three_beta_hyperbolic,5,ms_three_k_three_beta,-1504.30222284084,3007.74976296082,129.274364186917,0,0,0
ms_three_k_three_beta_hyperbolic,5,ms_three_k_three_beta_linear,-1454.51726564737,2905.88680478862,27.4114060147185,0,0,0
ms_three_k_three_beta_hyperbolic,5,ms_three_k_three_beta_hyperbolic,-1440.96143368162,2878.47539877391,0,1,1,1
ms_three_k_three_beta_hyperbolic,6,ms_three_k_one_beta,-1519.2644362466,3027.33783207028,159.488601321238,0,0,0
ms_three_k_three_beta_hyperbolic,6,ms_three_k_one_beta_linear,-1465.92805779101,2919.37484520522,51.5256144561845,0,0,0
ms_three_k_three_beta_hyperbolic,6,ms_three_k_one_beta_hyperbolic,-1445.76003337628,2884.17334714143,16.3241163923913,0,0,0
ms_three_k_three_beta_hyperbolic,6,ms_three_k_three_beta,-1510.95476457042,3020.69030562775,152.841074878711,0,0,0
ms_three_k_three_beta_hyperbolic,6,ms_three_k_three_beta_linear,-1457.6499979032,2911.82861049684,43.9793797477992,0,0,0
ms_three_k_three_beta_hyperbolic,6,ms_three_k_three_beta_hyperbolic,-1436.17707340837,2867.84923074904,0,1,1,1
ms_three_k_three_beta_hyperbolic,7,ms_three_k_one_beta,-1482.94571690936,2953.40721310958,121.327109283344,0,0,0
ms_three_k_three_beta_hyperbolic,7,ms_three_k_one_beta_linear,-1441.7543969952,2865.39639628696,33.3162924607204,0,0,0
ms_three_k_three_beta_hyperbolic,7,ms_three_k_one_beta_hyperbolic,-1427.87465078873,2844.25070890642,12.1706050801836,0.002274,0,0
ms_three_k_three_beta_hyperbolic,7,ms_three_k_three_beta,-1467.47611788353,2916.00002434639,83.9199205201548,0,0,0
ms_three_k_three_beta_hyperbolic,7,ms_three_k_three_beta_linear,-1430.02381862394,2853.65160145178,21.5714976255413,4e-06,0,0
ms_three_k_three_beta_hyperbolic,7,ms_three_k_three_beta_hyperbolic,-1415.4990658422,2832.08010382624,0,0.997722,1,1
ms_three_k_three_beta_hyperbolic,8,ms_three_k_one_beta,-1575.53503024952,3146.0118232266,207.014198975693,0,0,0
ms_three_k_three_beta_hyperbolic,8,ms_three_k_one_beta_linear,-1517.84287743543,3019.3649640563,80.3673398053916,0,0,0
ms_three_k_three_beta_hyperbolic,8,ms_three_k_one_beta_hyperbolic,-1485.5425129117,2964.44409847276,25.4464742218547,0,0,0
ms_three_k_three_beta_hyperbolic,8,ms_three_k_three_beta,-1560.70245810485,3107.77486300248,168.777238751572,0,0,0
ms_three_k_three_beta_hyperbolic,8,ms_three_k_three_beta_linear,-1499.815980791,2994.16167580095,55.1640515500421,0,0,0
ms_three_k_three_beta_hyperbolic,8,ms_three_k_three_beta_hyperbolic,-1470.72102919614,2938.99762425091,0,1,1,1
ms_three_k_three_beta_hyperbolic,9,ms_three_k_one_beta,-1519.51632660024,3033.25104611912,130.718378724928,0,0,0
ms_three_k_three_beta_hyperbolic,9,ms_three_k_one_beta_linear,-1474.52613646023,2945.47439355722,42.9417261630224,0,0,0
ms_three_k_three_beta_hyperbolic,9,ms_three_k_one_beta_hyperbolic,-1452.53833549349,2902.5326673942,0,0.018373,1,0
ms_three_k_three_beta_hyperbolic,9,ms_three_k_three_beta,-1517.53405511231,3040.52492855037,137.992261156177,0,0,0
ms_three_k_three_beta_hyperbolic,9,ms_three_k_three_beta_linear,-1473.94451662515,2944.89853323645,42.3658658422551,0,0,0
ms_three_k_three_beta_hyperbolic,9,ms_three_k_three_beta_hyperbolic,-1449.07490052922,2906.857290301,4.32462290680451,0.981627,0,1
ms_three_k_three_beta_hyperbolic,10,ms_three_k_one_beta,-1536.5782596334,3062.33745805319,177.015605659243,0,0,0
ms_three_k_three_beta_hyperbolic,10,ms_three_k_one_beta_linear,-1481.86951355977,2947.68897685492,62.3671244609723,0,0,0
ms_three_k_three_beta_hyperbolic,10,ms_three_k_one_beta_hyperbolic,-1459.95960294341,2908.82140497833,23.4995525843792,0,0,0
ms_three_k_three_beta_hyperbolic,10,ms_three_k_three_beta,-1515.33893306544,3023.40341352382,138.081561129875,0,0,0
ms_three_k_three_beta_hyperbolic,10,ms_three_k_three_beta_linear,-1460.71312177267,2920.0178900339,34.6960376399484,0,0,0
ms_three_k_three_beta_hyperbolic,10,ms_three_k_three_beta_hyperbolic,-1443.1300526369,2885.32185239395,0,1,1,1
