ID,true_all_k,true_rural_k,true_urban_k,true_beta,recovered_all_k,recovered_rural_k,recovered_urban_k,recovered_beta
sim_396,0.942816560731201,0.643999478333924,0.00446762608018944,5.8976597291802,0.946613140344989,0.569074334758008,0.194586216628533,7.91485855043099
sim_397,0.136200359765195,0.910113046621983,0.0312164449602579,5.99773099165372,0.197759887037248,0.947222062008705,0.194160822525085,7.64307251083299
sim_398,0.255076413437067,0.85283682150691,0.0277647312541339,6.06048476107388,0.294354914699527,0.673293983028678,0.193864894026766,7.45517060337337
sim_399,0.566304628141017,0.957314175103119,0.0300836776497963,5.99412367031604,0.569700403182582,0.929928657075262,0.194595489182231,7.92086747838526
sim_400,0.917702922544618,0.92536816802441,0.0417736413734743,6.02449223107053,0.587711607075999,0.699170353431524,0.190789931216045,5.64251957975812
sim_401,0.052423884652287,0.0495317048724837,0.249987878811177,5.90989253838812,0.197665364054684,0.193854782306946,0.463565199511623,7.57645900972949
sim_402,0.279344469305038,0.117775825321455,0.243727829650247,5.97262165574218,0.294683491275971,0.193963157455994,0.463997722711818,7.65211844698785
sim_403,0.598059421514141,0.00298473575811758,0.276806900175997,5.98200766251345,0.612303947711236,0.192193116805442,0.288616867227853,6.56941523832861
sim_404,0.919284488280716,0.0977803890666687,0.381983192292354,5.95924388769555,0.816306915676824,0.193644816782613,0.380316981465898,7.45179071657335
sim_405,0.101160385464026,0.230457903159516,0.242220931182083,6.02955375518563,0.196991747812693,0.290195213650594,0.193178841919557,7.03005042896346
sim_406,0.210806855817016,0.258788224442967,0.343791003935861,6.04748199303838,0.29305158261717,0.193134391823932,0.291173215139051,7.1365762989185
sim_407,0.57844023177329,0.262097515265802,0.373717826329502,5.99146993910373,0.799154756581141,0.380862092801655,0.380360235551922,7.70302468129695
sim_408,0.868628890621531,0.373192526647887,0.310888182953581,6.01283050552279,0.798263875740871,0.414977744674522,0.292377406739341,7.51085222445012
sim_409,0.0576297373659707,0.593578432802235,0.360113815334649,5.97261277126744,0.197227498794045,0.37837267771762,0.414077851917864,7.2201335110629
sim_410,0.30293017266379,0.681360776741257,0.281726341371197,5.99636455851985,0.370074529008024,0.70488968672936,0.284022614197281,5.79573968694064
sim_411,0.482950382850197,0.534981257880586,0.329876398797973,5.91607800444487,0.573509422734779,0.701743164984796,0.459455568697176,6.94622878988795
sim_412,1.01419994325134,0.658925001293894,0.320656646878225,5.97509957763282,1.00822362977947,0.780230550561734,0.358403248218621,5.04468909118105
sim_413,0.0269634772083211,0.915970587272341,0.296547356073565,5.90595063732041,0.196481593370787,0.596641140771592,0.192532542423501,6.63767256967111
sim_414,0.187563900775923,0.901848343120719,0.326194019972152,6.02329408513385,0.197300736847396,0.926925778181488,0.378103074625613,7.27793691983168
sim_415,0.62139303671748,0.875826220048944,0.242675066366346,6.0342168496995,0.466507340315552,0.801299228791541,0.383162442396336,8.06531337256857
sim_416,0.885956753254467,0.898922998788222,0.256877430916868,5.91195850419698,0.78829165901685,0.720801153580682,0.192032618715376,6.34249778903077
sim_417,0.00238819492300307,0.0254047788863771,0.546986716604476,6.00773804488968,0.197934521822246,0.194170671079247,0.569395697318031,7.78362712255434
sim_418,0.31106887533285,0.0128901559810994,0.558031450987103,6.02886354182928,0.457056222728772,0.19221115750981,0.41374766330586,6.58035738086486
sim_419,0.610286499461797,0.0192440455763763,0.643030056609252,6.00013852613464,0.51565699856996,0.190140664896343,0.444611222422261,5.42538428489526
sim_420,0.879968475333473,0.058366188413325,0.508338090491681,5.99109312521665,0.875439828265551,0.18791145747251,0.542331449021899,4.39140210632616
sim_421,0.00503718453388428,0.164637286122795,0.599766265271593,6.03599529968971,0.196939715200717,0.192890539504457,0.703617274210899,6.99276412167043
sim_422,0.309326032897779,0.253163545384303,0.604528964997517,5.97982280545346,0.263233564575812,0.343166042934698,0.603996975412385,4.00894341689076
sim_423,0.661943727296067,0.327620482703166,0.580125888220596,6.00307795422269,0.731847165900958,0.192608048291288,0.670774591503356,6.81694466826768
sim_424,0.859962155910536,0.285346400690207,0.634890266423167,6.11085639536363,0.812733321435811,0.289120924632038,0.411397439100048,6.79265797061535
sim_425,0.044706444854597,0.626459106954339,0.612006213807462,6.11443749323344,0.197214020480218,0.488425671388777,0.617452519966329,7.20938785261236
sim_426,0.333399250044838,0.669767019445977,0.559547774457407,6.03010665421511,0.379098440537138,0.796457583406437,0.418952109767918,7.03597126868199
sim_427,0.553311825586762,0.646315507930102,0.596155974544013,6.07745494369971,0.703109144914957,0.374200567266105,0.487385493687638,6.5618140772688
sim_428,0.908805722464366,0.663871092291095,0.512762605105438,5.98704979265233,0.828050917588595,0.589371772032006,0.49144749358975,6.42192691640736
sim_429,0.0351216622586432,0.7844360937553,0.528906494279376,6.05168826994458,0.196089745702896,0.685594984835251,0.413806960178237,6.33885645511076
sim_430,0.31121555978869,0.924689385045966,0.632909767252374,5.9500619766751,0.511563006467289,0.587634027425637,0.65519812335233,5.16611145868098
sim_431,0.56096431534149,0.91112729700235,0.518847646664376,6.00189924964639,0.692983261439096,0.795772232937186,0.292219356805771,7.46296337616235
sim_432,0.902411787621959,0.835630790947166,0.722316488220963,5.9987263411152,0.891121015333853,0.550744082483665,0.78897249983611,5.63709581640428
sim_433,0.0349690268184233,0.00383253182081337,0.875444972190288,5.94330927411929,0.197000183026739,0.192968697188223,0.814099684048598,7.03976546659443
sim_434,0.253050161612225,0.00791300802443082,0.932701304890342,6.01158244277004,0.375889271838559,0.192465606764426,0.716980363338717,6.73112943008508
sim_435,0.679640842702133,0.102474436761557,0.89330559268166,6.00062430643384,0.556522436951196,0.191359353341078,0.606587224538814,6.0872921151542
sim_436,0.856985868129957,0.0420573232451589,0.879761974121851,6.00282590603853,0.674627296261633,0.194005016641798,0.599097024006786,7.6785247571437
sim_437,0.0044542367385602,0.280450541007447,0.93638654265016,5.91357656066358,0.197999370303436,0.194251356091745,0.802143669958224,7.8361452214891
sim_438,0.275244095598035,0.305708644705855,0.926774849789815,5.98668614458459,0.291311949555412,0.281981117527653,0.92665089021287,6.69061852378583
sim_439,0.574780511931714,0.299293835992714,0.955070200965474,5.98498966839763,0.565860387295038,0.377241057075662,0.796702674024408,7.25551720797963
sim_440,0.93916224745833,0.259393076840982,0.779726505574379,6.06071421416556,0.695217429624477,0.293102582466503,0.570070152204707,7.91141722838688
sim_441,0.0336391792905338,0.591743637879578,0.900547031595835,6.04043485599079,0.196000665694615,0.590137145965525,0.962804310768592,6.27233772658972
sim_442,0.30331906132109,0.595621323413204,0.90768022870402,5.98035739163575,0.294974355821622,0.49162384149119,0.695836226214132,7.75743725440891
sim_443,0.631360188034274,0.609474925772838,0.912046920383562,5.99453475303019,0.679853361480314,0.818260782336935,0.863104165667844,4.74569075905127
sim_444,0.904631194037667,0.572130160997836,0.914933702377923,6.03094334173855,0.669774009745754,0.505960937440161,0.9549865053483,4.85314793534238
sim_445,0.0339173309259351,0.911109328340984,0.874179714978089,5.97882850334737,0.197370639939435,0.966113482727606,0.799931740681284,7.33355323115263
sim_446,0.298751686666849,0.941968628967571,0.827367354698022,6.01043196033764,0.295523026411962,0.930144978379679,0.677283243839965,7.97196273250158
sim_447,0.586247257989343,0.834274204094074,0.925857696777876,5.9227584186719,0.611131094443616,0.668455474048913,0.796622099543469,6.70256655349972
sim_448,0.856501637629762,0.88920066268576,0.96260653738582,5.8844608273916,0.867393365239608,0.925582585031729,0.843955951590854,4.90150237214523
sim_449,0.06121208876269,0.0191646165599951,0.0219145978905369,7.05207841961639,0.197517987836623,0.193641232321893,0.193856486619179,7.44978275568622
sim_450,0.283941172916662,0.0461064408084379,0.0270434249690264,7.01666221690759,0.197515730810372,0.193642287126861,0.193855729512948,7.44976518053118
sim_451,0.66538215522313,0.0229777477665788,0.0647868330023471,6.89610884282946,0.292854498144655,0.192965621083354,0.19318208445776,7.03159138329122
sim_452,0.930868299412378,0.0225931194281014,0.0653079094540852,6.907904627003,1.08383474885119,0.194102378853855,0.19430660486979,7.73850364807446
sim_453,0.044898806070104,0.312385706099976,0.0567343001369531,6.90814998725509,0.197803068826418,0.380758542751934,0.194217436602024,7.67822861070593
sim_454,0.330105858736542,0.22926607706378,0.0350375786669971,6.94542077918138,0.379521176889797,0.375700835349077,0.192771294485712,6.78105416878629
sim_455,0.681062211462672,0.264374507994157,0.0600323372241901,6.97981682081708,0.568968879402242,0.194164581607963,0.194379986936816,7.78088975810207
sim_456,0.920487822315709,0.337840433950467,0.0361045386227142,7.04834880298533,0.939264125058743,0.28134184665266,0.192418337998949,6.56570682021603
sim_457,0.0665069451488008,0.58458208886206,0.0712151763486576,6.9942423757388,0.195994976840193,0.615162835070681,0.191901180805625,6.26769079648707
sim_458,0.334066470670041,0.594827954662431,0.0251643277232558,7.02430103973741,0.380121418847405,0.491247722029053,0.193481857807078,7.21760599449989
sim_459,0.624178214936002,0.51096920150007,0.00306169660650695,7.03104194416893,0.568424549574388,0.598029327268717,0.194223866256039,7.68233300982952
sim_460,0.909509643389003,0.706233399331946,0.0454832586546128,6.99113714027887,0.829321275259812,0.589582103567853,0.191212804910194,5.87510574509684
sim_461,0.0114328240447754,0.927531609151512,0.0251233094104396,7.03299077548469,0.197382085623607,0.596048954696707,0.193685013620788,7.34253490737744
sim_462,0.275672257861101,0.902138854928436,0.00724814145773864,6.98465279160019,0.285808695870515,0.981552607406988,0.190821050391067,5.66071147243823
sim_463,0.603233831862096,0.886863751761222,0.0134163110324941,7.02062595112653,0.560274638807495,0.84616163289029,0.192300128490146,6.49951623271567
sim_464,0.95821145748293,0.873038384980926,0.0549413752737643,6.96980240443164,0.850516626055122,0.957353970595264,0.191497801628569,6.03494140314432
sim_465,0.0046858620761956,0.084256778817827,0.241514017009343,7.07820271144344,0.197804294878478,0.194005855783184,0.381439154263681,7.67912527184721
sim_466,0.289590826640005,0.0218016786432787,0.380174421575086,6.95806621190407,0.290781156510999,0.192158840065754,0.288515068146721,6.54941203624186
sim_467,0.629777913906088,0.0161541378981767,0.318223615581588,6.99637366815361,0.492302588508116,0.194046948626973,0.464304309259993,7.70523965373556
sim_468,0.907452979486109,0.00900909903241652,0.355766726864381,7.11226650680159,0.945671144794433,0.194057584764761,0.293001044334348,7.71000818799554
sim_469,0.00433410656695305,0.304298491022858,0.265879171965423,6.95127520183699,0.197888278285415,0.381097225144436,0.293115439421278,7.7496067713521
sim_470,0.374402369560927,0.374053296302038,0.40240025237181,6.92670793976455,0.383333765453311,0.464452290704618,0.493115716058749,7.88501323458948
sim_471,0.656564607132007,0.372843962649623,0.328814860486288,6.98912817898237,0.575133152109069,0.191571413300214,0.286737967554288,6.20801227625363
sim_472,0.897334402835295,0.370577489789422,0.182605785269463,6.98001407594413,0.800424680779412,0.382208648695054,0.194711060643408,7.99466702949826
sim_473,0.0344062868745962,0.609386355475754,0.260159783912139,7.03520021994707,0.196732298829322,0.598140764276923,0.458599013813174,6.83076130182465
sim_474,0.291036509770542,0.596389150263528,0.326533550795916,7.01071578469082,0.38385331963101,0.569555917801563,0.293833662848027,8.00788334477932
sim_475,0.564348758406137,0.52341665098672,0.270625233688922,7.0018329417431,0.415590583719501,0.485056543063888,0.289357880044313,6.72727366568988
sim_476,0.874668124544977,0.691468486750225,0.33019434228356,7.10745365922999,0.916961456587494,0.662956265285591,0.330688784470592,6.03658166179778
sim_477,0.0274041947445494,0.79835693926171,0.338035862285933,6.94863822410061,0.196111736729568,0.976693374151453,0.287541346279163,6.35578934562657
sim_478,0.247340553248706,0.909996799381287,0.2474396026097,6.99574462588409,0.197887944103979,1.08753792254307,0.194314644932326,7.74307071999145
sim_479,0.597681562112044,0.942402444521684,0.324324342735639,6.99085291598189,0.570755965362651,1.09025494322955,0.383439454135773,8.13131785534507
sim_480,1.0067999526125,0.821326413886214,0.317568067758343,7.03051753755042,0.842507594463437,0.71340134270537,0.374153342346679,6.45050587732288
sim_481,0.139075940890867,0.0253692198275195,0.568224322231188,6.9334007137013,0.291570921836454,0.192498894557466,0.598805704112304,6.75134047941631
sim_482,0.435745480152994,0.0734348557090017,0.635041705349995,7.05774131110282,0.295209551444737,0.194271092335176,0.569737328596936,7.84749322093272
sim_483,0.528208190339511,0.104614479845334,0.568336799155368,6.96232711513041,0.561289313176911,0.192280933973705,0.717734065419855,6.62224769374404
sim_484,0.968373782936407,0.00732165612149285,0.691602987922807,7.1380623251943,0.946806201014816,0.194446630787498,0.80264614099417,7.9596578756581
sim_485,0.0206744400962926,0.253383620799925,0.585531922083303,7.06187663891564,0.198007413876739,0.292907859399099,0.676669158286412,7.84224193363497
sim_486,0.304352030800926,0.302721324180798,0.599270630293051,6.97225960951736,0.275589236660678,0.279110954896355,0.400033499349865,5.19226352823977
sim_487,0.63559443002881,0.318332337023199,0.63864980686837,7.04191816704188,0.49895148342062,0.376941540368651,0.564390031959264,6.97637473228987
sim_488,0.992971869632137,0.319252885996801,0.681342734395144,6.98405889309518,0.557262241010682,0.394242020145167,0.817391812567664,4.84473053100305
sim_489,0.0255090102856794,0.578948105184781,0.597967765982708,7.00812230934385,0.196488695922059,0.560695794633274,0.579732821421286,6.64311923721105
sim_490,0.319662625477179,0.646059476355648,0.610653578157872,7.04235197018722,0.2926745721827,1.08184085946342,0.727077804510174,7.03252483112903
sim_491,0.591565668933343,0.638788651405494,0.607254568565697,7.04774001571449,0.461210616813277,0.564429700828457,0.522298523387774,7.14226499954073
sim_492,0.840813570903711,0.562660847499484,0.5280752616392,7.02845298319247,0.793679928250746,0.564733431066274,0.413886578686552,7.18667394391119
sim_493,0.0860402331667589,0.991138794384391,0.615815628650296,6.99758345087217,0.197372785957838,0.966118508071982,0.799930504971184,7.33355771231392
sim_494,0.295513051039214,0.838358412667201,0.56353112636829,7.01658270540654,0.2957648573641,0.676477445340579,0.570893855385906,8.075316892756
sim_495,0.626028619014146,0.877518685023253,0.600955351024216,7.01087278327058,0.565741622758026,0.79754222341453,0.697356460256453,7.23806092304425
sim_496,0.873049507599313,0.964149847387054,0.549903622429629,7.00072029554274,0.793082183901414,0.944419570706152,0.704151300863873,7.08110815558401
sim_497,0.0638073371198932,0.0103079320043005,0.922971140743707,7.06002762733208,0.197768258323448,0.193956858978786,0.931418378777754,7.65009744275065
sim_498,0.320645556058535,0.0593242250246223,0.942049553718762,6.97172742435048,0.488659188570318,0.192413998178928,0.815225282981263,6.70081042628476
sim_499,0.572337227590952,0.0421942318805899,0.947634745268133,6.89650506073609,0.47224434976403,0.187919919682455,0.835836463563862,4.39517958666858
sim_500,0.858096846934122,0.0071298238178454,0.914435847468536,7.00258246621525,0.520956284234865,0.192837243353804,1.08538495739257,6.95561476409627
sim_501,0.0573292494608817,0.335347459056507,0.98225491589695,6.99015505609658,0.196596333721182,0.373892271711886,0.716974076218936,6.72958025974035
sim_502,0.334321478666066,0.255031012764902,0.888884784357565,7.00360932867695,0.459997858437377,0.378802683820161,0.928178118419964,6.96666325435378
sim_503,0.630042724834649,0.280873466740159,0.839122260693501,7.01672497572424,0.713574709762807,0.412204973302697,0.925416168441166,6.48780642250228
sim_504,0.83071178941011,0.265875925252369,0.917486172488738,6.977001963152,0.850059485919884,0.191159965747079,0.70021508138572,5.97524133910266
sim_505,0.0444287921480306,0.570910482258092,0.895837353072504,6.99016675376664,0.196351096892496,0.374026634195273,0.830760596388918,6.53744837511855
sim_506,0.340873735998714,0.632445581830863,0.903511056292888,7.03576090574321,0.43940610672447,0.660647667677514,0.805885551805128,5.79985928040044
sim_507,0.593522786612486,0.633359120659768,0.946992841340588,6.97865313361344,0.52099087773971,0.686738996393364,0.668393841006803,6.48687403807174
sim_508,0.864590012769634,0.54422694823888,0.858956083289247,7.00953345810989,0.669994585842626,0.595248493547213,0.703040118688235,6.89848250717214
sim_509,0.107096527465352,0.89595251914215,0.885201005362344,7.03231192469552,0.294668806935611,1.08682076562389,0.798585714060057,7.64709419246998
sim_510,0.380579515861949,0.932871220144765,0.812174719308612,7.11467149311124,0.377831425232937,0.615180383962023,0.672227480714713,7.03860680050032
sim_511,0.554153596401318,0.949381100226525,0.94411491253223,6.96115020206342,0.544694691453841,0.704635717511303,0.970240575870237,4.53531551899712
sim_512,0.86617654216744,0.915804025153749,0.824428207546607,6.94490720957402,0.947040920332973,0.801091961714057,0.696996140443744,8.01309676723201
sim_513,0.0303911915109796,0.0592869210837214,0.0520913909637405,8.00648362155081,0.197516634595674,0.193639765050586,0.19385753989897,7.44977160875458
sim_514,0.347824150366969,0.00386566706958363,0.0265867923220812,8.03228959386222,0.463890416734803,0.193837995642326,0.194052197692171,7.57444744328281
sim_515,0.647433725522257,0.0503523339424977,0.104078561867493,7.93830125412773,0.595630959866708,0.192712124455856,0.192922298813103,6.87530003329397
sim_516,0.824745423374191,0.036315206458434,0.00469047555333873,7.86865908553287,0.799732487374101,0.194246504796835,0.194453965191936,7.83275302731553
sim_517,0.117482005835052,0.329607320853773,0.0235523522831403,8.02051333646933,0.197803176283367,0.380758503106528,0.194217494525528,7.67822881650801
sim_518,0.247288014308655,0.227134005277329,0.00349346123720383,8.04009098236097,0.38273487594008,0.292636119324146,0.194328634413488,7.74903304984505
sim_519,0.610387791828083,0.293978785183526,0.106077044155319,8.08415151113411,0.464320785623956,0.29233452481148,0.194172830655372,7.65004379313959
sim_520,0.915302514727077,0.241008957021788,0.0792821177652723,7.93017474490343,0.675128075355877,0.194157392041287,0.194369646062225,7.77526575121213
sim_521,0.067356205220051,0.627859548203699,0.00518737045603767,8.00109118019874,0.197237902802194,0.574836755209926,0.193501584586502,7.22831511490358
sim_522,0.354383888501838,0.646798452490786,0.0855245808075205,8.04116229317235,0.380021823380334,0.566306070125212,0.193825892662917,7.43079532188546
sim_523,0.616737081047492,0.633535152870998,0.0385925414933465,8.01425737476388,0.487619159617553,0.606818309358109,0.191415491767309,5.98690249871708
sim_524,0.90438902164409,0.453220928743126,0.0240078179165846,7.95268385121571,0.943585939887956,0.291240864983454,0.193601994061886,7.29054647822635
sim_525,0.0390286117412217,0.921906539710635,0.0362010766827845,8.00189334166465,0.1977696496349,0.92871789518142,0.1941665414037,7.64894626301169
sim_526,0.267920817234653,0.884199496412787,0.0106181332488312,8.0196787219673,0.293487721776971,0.718502151846611,0.193559348639208,7.26345428080213
sim_527,0.599713483668735,0.857147693100124,0.106266844187535,7.99611030654368,0.465790894199929,0.675753606142176,0.293609501596431,7.92348096047604
sim_528,0.871508121875857,0.90735980329097,0.110046511904976,8.05800751941081,0.800881286655915,0.801460052406126,0.194877922758814,8.10503023770769
sim_529,0.0497879542112258,0.0911375612659938,0.23469391057637,7.96942883743225,0.197624208428875,0.291965518892322,0.193991474313893,7.53452663545009
sim_530,0.289087360833578,0.0470983231512436,0.197786363529788,7.99063841332762,0.294578060586944,0.193904304229108,0.292713151068812,7.61513225949085
sim_531,0.652319109525629,0.00758170593322646,0.331799783196779,8.01358329439227,0.464630479928379,0.194047570967238,0.492192520920845,7.7055813822783
sim_532,0.894172688311671,0.026598673489189,0.318480487384851,7.99630516797075,0.67512791666435,0.194157369696026,0.194368579195273,7.7753066706095
sim_533,0.0414326665861088,0.293591363754322,0.284957312066054,8.11404293580689,0.196035072206125,0.279855078946623,0.287230522442048,6.29755970355969
sim_534,0.246332250202702,0.222298922865669,0.292275051146563,8.03155176970792,0.293960982355603,0.291681780426316,0.380100538618471,7.40991384985285
sim_535,0.599459940741911,0.220916979154613,0.226653913796276,7.94316976523198,0.566260890375172,0.285551792067399,0.279258713348688,6.0997206604803
sim_536,0.895333174064495,0.317444796987581,0.239992351177421,8.06901881287428,0.675747943932874,0.293070259781191,0.293545302158328,7.89992194637592
sim_537,0.0419241968659424,0.619170823082946,0.341919124950855,8.0752129693976,0.198039836637583,0.381646908082322,0.382312878855711,7.86849082477667
sim_538,0.354579038102163,0.645528788897594,0.334707070844829,7.9432443552209,0.570475657656985,0.676469675636087,0.294003509651747,8.0737802733084
sim_539,0.587900935315405,0.586457588532976,0.346546402582589,8.0627724453728,0.568456100167053,0.674563163516769,0.416605373671332,7.68802594788007
sim_540,0.835671473457621,0.666111246858514,0.346294222808148,7.99973344516511,0.68903381465913,0.619446042557742,0.376581201316575,6.80275955062172
sim_541,0.0398753417218694,0.945448691762431,0.248558574898036,8.0847675305279,0.196931162075058,0.832374219266797,0.193106547614479,6.98745480101142
sim_542,0.295165923752714,0.890853349628648,0.286373162251465,8.0485970159242,0.285325235183782,0.668869814057764,0.192735983308504,6.76001615448415
sim_543,0.665238407648973,0.882927063653458,0.253955210243504,7.96575307118814,0.57068598860457,0.801508719532675,0.294108792208294,8.1163557123779
sim_544,0.935966296132746,0.882377120828424,0.3124700875218,8.00374493762413,0.941314788099308,0.811085048349576,0.375727934007063,6.88738148545336
sim_545,0.0176787149136465,0.0490208553778866,0.612948904046538,8.05545998410485,0.197926866905885,0.194163997075652,0.676357337953374,7.77854179863878
sim_546,0.359419060545666,0.0305946528810998,0.589352159159053,8.04749060306974,0.279646352178587,0.189083235434514,0.532131213037571,4.90343945590804
sim_547,0.673583107068419,0.0412678163443546,0.708503533407012,8.07123753910026,0.567634124008813,0.193790896360629,0.721441066019774,7.54409377847317
sim_548,0.848022251495269,0.0297269863216862,0.597454146612888,8.07636034992789,0.800712056978841,0.194616416581891,0.570859829786068,8.06844965148797
sim_549,0.0250551135775816,0.346258055389116,0.69003694465552,8.06152392288755,0.196330845045757,0.28784462732015,0.708707207890173,6.52198118926796
sim_550,0.240250446734801,0.282147025383435,0.610082902757478,8.00175580607318,0.197286568269057,0.378632426026665,0.705213516342397,7.26680995984272
sim_551,0.67029350308809,0.315552967636811,0.688858489373795,8.00608482780265,0.798574195321237,0.462710889446189,0.706845716840204,7.57660115756659
sim_552,0.806461170640917,0.345634139654493,0.631391055312236,7.94406499366744,0.800990064741232,0.46572210436318,0.571162075172778,8.13065552481448
sim_553,0.0199363826958918,0.478133755559823,0.505038879354405,7.97631941442994,0.198044653568082,0.464383075187823,0.569866070677569,7.87215131060397
sim_554,0.36498610098776,0.546499791395232,0.617088259333561,7.96296803828398,0.292367217456588,0.494663892081443,0.59467813364366,6.95214730350137
sim_555,0.600221538602802,0.645023774359503,0.557323668192101,8.07632693668715,0.579326924792102,0.568847593046932,0.569866374440919,7.87215256681666
sim_556,0.84836421531925,0.630698653178127,0.557584166567835,7.96516895928963,0.800380468011044,0.569434477480831,0.60066358698096,7.98403048056591
sim_557,0.0174717520680018,0.937119728963702,0.539027033887306,8.0364902056904,0.197581908778831,0.798828922580857,0.379327648918052,7.50162644194997
sim_558,0.312752462474707,0.842033388470941,0.599075826816023,7.966617468528,0.293640438633723,0.813399591692048,0.489933421184339,7.30892931563272
sim_559,0.646403939926802,0.909628079367342,0.590490433569876,8.01450374134884,0.596280327856079,0.575303650590593,0.48986844656966,7.29707768124413
sim_560,0.822999354198208,0.864287083848773,0.666999484415918,8.00341950627956,0.799417754448386,0.929232337460464,0.722446808758252,7.76104243375305
sim_561,0.0765351867394906,0.0598723430976562,0.912173349563532,7.95480198634838,0.197999682113974,0.194251529625161,0.802143746696356,7.83616001827613
sim_562,0.317680203852329,0.071752548065295,0.885159800164073,7.97511456012775,0.292877999386964,0.193054827763854,0.835105474962425,7.08765406193024
sim_563,0.526798272099372,0.00458482380703212,0.939775717435976,8.05178554334283,0.492626386730457,0.194145452326605,0.931914549994504,7.76748227956913
sim_564,0.930415990362842,0.0651850676811261,0.890474472471598,8.0139327724622,1.08491142487419,0.194327090874398,0.932389108565598,7.88360124305681
sim_565,0.0115771384850626,0.241976888103603,0.938101688975329,8.05373932377226,0.197324958191449,0.378786231512565,0.617962501344955,7.29467842464837
sim_566,0.361487584609227,0.324335014237032,0.84517982653142,8.04326624044711,0.295334031351849,0.381775899151691,0.93244166553028,7.89678972713752
sim_567,0.630745783476154,0.348595842672268,0.87177969592689,8.0258891118051,0.676545970451582,0.293522703833001,0.677725438774147,8.06826397095739
sim_568,0.847639745824114,0.328988243602324,0.854602771504425,7.97066434385578,0.833510352294593,0.373280116210069,0.6794080944303,6.43540726633071
sim_569,0.0182330290300657,0.646566694576787,0.929897769719894,7.93894369583114,0.196628590961651,0.493343287143908,0.945593052586761,6.75120032109641
sim_570,0.326315287875729,0.498720909333063,0.865927778128833,7.94024991243954,0.292813193421418,0.459089199340902,0.795458288794654,7.02162610086658
sim_571,0.555478095341722,0.64326214100866,0.994550892946654,8.03483391967809,0.569157861097725,0.818741485944357,1.09201715135339,7.81644290248746
sim_572,1.03831548839822,0.541897744081156,0.869276236441894,8.00581809226696,0.815091441271189,0.491219968141006,0.799384106306166,7.21316281185069
sim_573,0.00218429003795593,0.904870478062469,0.868091790338437,8.05038652733073,0.197584957411974,0.81434947748916,0.800719014475187,7.50394286236457
sim_574,0.331298523917537,0.942001815314403,0.930782267711216,7.94998279554827,0.381626593044847,0.814392185952828,0.930827599226972,7.51257805453229
sim_575,0.548036113017147,0.883451458292193,0.921620508583436,8.07118345092586,0.494010575644499,0.801241724929671,0.93302920302048,8.04903024804809
sim_576,0.857496814548684,0.915529149447754,0.898989964133175,8.01526612455905,0.929299290220103,0.8016829747312,0.678136738330121,8.16015509428838
sim_577,0.00779483945643506,0.0508857320384345,0.0558443516437516,8.92149080703262,0.197515791809973,0.193642023492017,0.193856031683615,7.44976328396304
sim_578,0.393834068374777,0.108161260736352,0.04439444996855,8.99982859039394,0.413018251784354,0.192785562630796,0.193006850605451,6.92459535307595
sim_579,0.623160323834499,0.00376326952057564,0.0167739789929348,9.02475533255824,0.597187259899207,0.192308801987367,0.192525643088538,6.63503297933614
sim_580,0.852209595256383,0.0859871995116969,0.00802420146297625,8.98116022827284,0.675128421045151,0.194158121353324,0.194368369233215,7.77531667924378
sim_581,0.00545626112684673,0.275682487346642,0.0146999072672323,9.02013208794246,0.197622834241792,0.291966648560384,0.193992359007804,7.53456991456568
sim_582,0.378922348279922,0.324785544652186,0.0421687436996469,9.01507936861689,0.328738503441971,0.190950666042842,0.191181997564026,5.85787259128625
sim_583,0.606521823333267,0.255639625935983,0.0110642413124975,9.04860524501012,0.597897909558885,0.3802426236216,0.19405155177399,7.57305795470565
sim_584,0.900049676303593,0.375590436376428,0.00745935569118714,9.0349694512722,0.927319334533717,0.292533275748305,0.194279100728881,7.71528736054448
sim_585,0.013997706708037,0.50756985363794,0.0655479809946183,8.96670969710402,0.196868816993579,0.494552696415152,0.193030247287714,6.93825205385793
sim_586,0.332426373993799,0.629584386172094,0.0288085015221582,9.0122245949113,0.293673488680088,0.575444478432998,0.193648935478001,7.31949293985339
sim_587,0.606934191135526,0.615944815840645,0.0353618415467288,9.05967122684975,0.675656495173406,0.492268058945982,0.194535034694391,7.88123892941921
sim_588,0.970960427876531,0.617748990571662,0.0136525993770731,8.90958073536818,0.928248012642069,0.569097889879605,0.1945946619376,7.91958611211285
sim_589,0.101578605904601,0.937090029299889,0.00572013060903794,9.03200089427321,0.197767329581526,0.92872190094322,0.194170398067186,7.64891438030068
sim_590,0.34099510600379,1.01595652469223,0.0502257771498247,9.08011312196886,0.292936519655882,0.948026901780729,0.193300469314005,7.10415697445507
sim_591,0.632057014470504,0.999145211303561,0.0480804400085416,8.94092699549233,0.676520846622246,0.801289710306456,0.194815767867818,8.06254209741889
sim_592,0.860361249378381,0.943309492035391,0.00395077694875349,9.02532817214887,0.927702814778724,0.947923168933954,0.194406861616248,7.7984782381053
sim_593,0.0201804859785494,0.0239458991859202,0.272491042011267,9.01147647774615,0.195871362962542,0.191511177687144,0.279713255627975,6.173473720279
sim_594,0.261914183223133,0.0331125801268903,0.307510899944429,9.04862215297783,0.290720487319967,0.192137461510702,0.373292671793834,6.5367110658442
sim_595,0.627116839927763,0.00456693954145077,0.21316038037889,9.02091832287694,0.822335563693928,0.192112250635017,0.288388735107011,6.52239077059979
